Date,Open,High,Low,Close,Adj Close,Volume
2014-03-01,170.690002,173.750000,170.419998,172.630005,159.298645,0
2014-04-01,173.860001,174.380005,167.539993,173.880005,161.134689,0
2014-05-01,173.869995,177.940002,172.410004,177.940002,164.897018,0
2014-06-01,178.089996,181.460007,178.029999,180.830002,167.575211,0
2014-07-01,182.070007,183.559998,178.320007,178.320007,165.946045,0
2014-08-01,177.809998,185.429993,176.479996,185.429993,172.562653,0
2014-09-01,185.330002,186.350006,181.350006,181.990005,169.361389,0
2014-10-01,179.589996,186.399994,171.979996,186.399994,174.237671,0
2014-11-01,186.380005,191.880005,185.850006,191.399994,178.911392,0
2014-12-01,190.100006,192.789993,182.789993,189.889999,177.499939,0
2015-01-01,189.850006,190.429993,183.899994,184.169998,173.082062,0
2015-02-01,186.559998,195.679993,186.559998,194.729996,183.006287,0
2015-03-01,195.929993,195.929993,188.919998,190.710007,179.228333,0
2015-04-01,189.979996,195.449997,189.979996,192.520004,181.806839,0
2015-05-01,194.619995,197.070007,192.110001,194.970001,184.120499,0
2015-06-01,195.389999,196.470001,189.839996,190.360001,179.767029,0
2015-07-01,191.729996,196.500000,188.949997,194.320007,184.313431,0
2015-08-01,193.779999,194.490005,172.830002,182.580002,173.177963,0
2015-09-01,177.190002,184.899994,173.589996,177.139999,168.018127,0
2015-10-01,177.500000,193.050003,177.500000,192.059998,183.073975,0
2015-11-01,194.330002,194.869995,187.089996,192.610001,183.598251,0
2015-12-01,194.679993,194.679993,184.839996,188.479996,179.661453,0
2016-01-01,185.639999,186.009995,171.610001,179.100006,171.665512,0
2016-02-01,179.029999,180.610001,169.089996,178.839996,171.416306,0
2016-03-01,183.110001,190.369995,183.110001,189.990005,182.103455,0
2016-04-01,191.190002,194.100006,188.449997,190.699997,183.718628,0
2016-05-01,192.190002,194.279999,188.720001,194.100006,186.994141,0
2016-06-01,194.350006,196.250000,184.529999,193.669998,186.579910,0
2016-07-01,194.080002,200.889999,192.759995,200.789993,194.358658,0
2016-08-01,200.529999,202.589996,199.259995,201.050003,194.610367,0
2016-09-01,201.039993,202.520004,196.179993,200.210007,193.797256,0
2016-10-01,199.580002,199.919998,196.520004,196.539993,191.070648,0
2016-11-01,195.210007,205.039993,192.860001,203.809998,198.138351,0
2016-12-01,203.100006,210.699997,203.100006,206.570007,200.821548,0
2017-01-01,208.330002,212.240005,208.330002,210.460007,205.828461,0
2017-02-01,210.570007,219.360001,210.570007,218.800003,213.984940,0
2017-03-01,221.830002,221.830002,216.059998,218.050003,213.251434,0
2017-04-01,217.699997,220.690002,215.110001,220.270004,216.367935,0
2017-05-01,220.649994,223.649994,218.130005,223.339996,219.383545,0
2017-06-01,225.059998,227.410004,223.320007,223.750000,219.786285,0
2017-07-01,224.279999,228.990005,222.630005,228.320007,225.233063,0
2017-08-01,228.880005,229.389999,224.559998,228.990005,225.893982,0
2017-09-01,229.470001,232.570007,227.740005,232.570007,229.425598,0
2017-10-01,233.470001,238.479996,233.470001,237.960007,235.889694,0
2017-11-01,238.339996,245.240005,237.279999,245.240005,243.106369,0
2017-12-01,244.750000,249.360001,243.570007,246.820007,244.672623,0
2018-01-01,248.880005,265.420013,248.880005,260.920013,259.825531,0
2018-02-01,260.799988,260.799988,238.610001,251.270004,250.215988,0
2018-03-01,247.970001,258.170013,238.910004,243.809998,242.787277,0
2018-04-01,238.360001,250.259995,238.360001,244.720001,244.720001,0
2018-05-01,245.339996,253.029999,243.050003,251.960007,251.960007,0
